Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Version
NSRDB,18487,-,-,-,21.77,-157.9,-10,0,-10,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,3.1.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Pressure,Temperature,Wind Direction,Wind Speed,,,,,,
2018,7,11,15,0,19.9,165,387,337,1028,24.8,60,8.9,,,,,,
2018,7,11,16,0,20,42,0,42,1028,24.7,62,8.8,,,,,,
2018,7,11,17,0,20.2,7,0,7,1029,24.5,64,8.7,,,,,,
2018,7,11,18,0,20.3,0,0,0,1029,24.5,66,8.6,,,,,,
2018,7,11,19,0,20.5,0,0,0,1030,24.5,69,8.7,,,,,,
2018,7,11,20,0,20.5,0,0,0,1030,24.5,71,8.7,,,,,,
2018,7,11,21,0,20.5,0,0,0,1030,24.4,73,8.7,,,,,,
2018,7,11,22,0,20.5,0,0,0,1030,24.4,75,8.6,,,,,,
2018,7,11,23,0,20.4,0,0,0,1030,24.4,76,8.3,,,,,,
2018,7,12,0,0,20.4,0,0,0,1030,24.4,76,8,,,,,,
2018,7,12,1,0,20.4,0,0,0,1030,24.4,73,7.9,,,,,,
2018,7,12,2,0,20.5,0,0,0,1029,24.4,70,8.1,,,,,,
2018,7,12,3,0,20.5,0,0,0,1029,24.4,68,8.2,,,,,,
2018,7,12,4,0,20.6,0,0,0,1029,24.4,68,8.2,,,,,,
2018,7,12,5,0,20.8,0,0,0,1030,24.4,68,8.2,,,,,,
2018,7,12,6,0,20.9,0,0,0,1030,24.5,68,8.3,,,,,,
2018,7,12,7,0,21.1,34,16,36,1031,24.7,68,8.5,,,,,,
2018,7,12,8,0,21.2,74,607,257,1031,24.9,68,8.8,,,,,,
2018,7,12,9,0,21.2,90,0,90,1031,25.1,68,8.9,,,,,,
2018,7,12,10,0,21.2,113,801,599,1031,25.3,67,8.9,,,,,,
2018,7,12,11,0,21.2,110,860,700,1030,25.3,67,8.9,,,,,,
2018,7,12,12,0,21.1,113,867,729,1029,25.2,67,9.1,,,,,,
2018,7,12,13,0,21.1,320,246,486,1029,25.1,67,9.2,,,,,,
2018,7,12,14,0,21.1,103,812,579,1028,24.9,67,9.4,,,,,,
2018,7,12,15,0,21.1,166,383,337,1028,24.8,67,9.5,,,,,,
2018,7,12,16,0,21.2,85,0,85,1029,24.7,67,9.5,,,,,,
2018,7,12,17,0,21.3,12,0,12,1029,24.6,67,9.6,,,,,,
2018,7,12,18,0,21.4,0,0,0,1030,24.6,67,9.8,,,,,,
2018,7,12,19,0,21.4,0,0,0,1030,24.5,68,9.9,,,,,,
2018,7,12,20,0,21.3,0,0,0,1030,24.5,70,9.8,,,,,,
2018,7,12,21,0,21.2,0,0,0,1031,24.6,71,9.5,,,,,,
2018,7,12,22,0,21.2,0,0,0,1031,24.5,71,9.1,,,,,,
2018,7,12,23,0,21.2,0,0,0,1031,24.5,72,8.9,,,,,,
2018,7,13,0,0,21.1,0,0,0,1030,24.4,73,8.9,,,,,,
2018,7,13,1,0,21,0,0,0,1030,24.4,73,8.9,,,,,,
2018,7,13,2,0,20.9,0,0,0,1029,24.4,73,8.9,,,,,,
2018,7,13,3,0,20.8,0,0,0,1029,24.4,72,8.9,,,,,,
2018,7,13,4,0,20.8,0,0,0,1029,24.4,72,8.9,,,,,,
2018,7,13,5,0,20.8,0,0,0,1030,24.5,71,9,,,,,,
2018,7,13,6,0,20.8,0,0,0,1030,24.6,71,8.9,,,,,,
2018,7,13,7,0,20.9,34,94,43,1031,24.7,71,8.9,,,,,,
2018,7,13,8,0,21,73,604,254,1031,24.9,71,8.9,,,,,,
2018,7,13,9,0,21.1,178,392,363,1031,25.1,71,8.8,,,,,,
2018,7,13,10,0,21.2,101,835,606,1031,25.2,71,8.7,,,,,,
2018,7,13,11,0,21.3,243,526,603,1030,25.3,70,8.6,,,,,,
2018,7,13,12,0,21.4,97,904,738,1029,25.3,69,8.5,,,,,,
2018,7,13,13,0,21.5,325,138,418,1029,25.4,69,8.5,,,,,,
2018,7,13,14,0,21.6,249,49,278,1028,25.4,69,8.6,,,,,,
2018,7,13,15,0,21.7,181,43,200,1029,25.3,71,8.7,,,,,,
2018,7,13,16,0,21.7,63,603,224,1029,25.2,72,8.7,,,,,,
2018,7,13,17,0,21.7,22,27,24,1029,25.1,73,8.7,,,,,,
2018,7,13,18,0,21.8,0,0,0,1030,25,74,8.8,,,,,,
2018,7,13,19,0,21.8,0,0,0,1030,25,75,8.9,,,,,,
2018,7,13,20,0,21.9,0,0,0,1030,25,76,8.9,,,,,,
2018,7,13,21,0,21.9,0,0,0,1030,24.9,77,8.8,,,,,,
2018,7,13,22,0,21.8,0,0,0,1030,24.9,79,8.7,,,,,,
2018,7,13,23,0,21.7,0,0,0,1030,24.8,80,8.4,,,,,,
2018,7,14,0,0,21.5,0,0,0,1030,24.7,80,8.2,,,,,,
2018,7,14,1,0,21.4,0,0,0,1030,24.6,80,8,,,,,,
2018,7,14,2,0,21.3,0,0,0,1029,24.6,80,7.8,,,,,,
2018,7,14,3,0,21.2,0,0,0,1029,24.5,79,7.6,,,,,,
2018,7,14,4,0,21.1,0,0,0,1029,24.5,77,7.4,,,,,,
2018,7,14,5,0,21,0,0,0,1030,24.5,75,7.3,,,,,,
2018,7,14,6,0,21,0,0,0,1030,24.6,72,7.2,,,,,,
2018,7,14,7,0,21,32,319,62,1031,24.8,70,7.2,,,,,,
2018,7,14,8,0,21.1,62,670,261,1031,24.9,67,7.1,,,,,,
2018,7,14,9,0,21.1,77,810,458,1032,25.1,64,7,,,,,,
2018,7,14,10,0,21.1,84,879,614,1032,25.2,59,6.9,,,,,,
2018,7,14,11,0,21.2,224,10,231,1031,25.2,54,6.9,,,,,,
2018,7,14,12,0,21.2,310,48,344,1030,25.2,52,7,,,,,,
2018,7,14,13,0,21.3,323,217,469,1030,25.1,51,7.1,,,,,,
2018,7,14,14,0,21.3,247,346,450,1030,25.1,53,7.6,,,,,,
2018,7,14,15,0,21.3,183,47,204,1030,25,57,7.8,,,,,,
2018,7,14,16,0,21.2,14,0,14,1030,24.9,63,7.9,,,,,,
2018,7,14,17,0,21.3,3,0,3,1030,24.7,69,7.8,,,,,,
2018,7,14,18,0,21.4,0,0,0,1030,24.7,74,7.8,,,,,,
2018,7,14,19,0,21.3,0,0,0,1030,24.7,77,7.9,,,,,,
2018,7,14,20,0,21.2,0,0,0,1030,24.7,78,7.9,,,,,,
2018,7,14,21,0,21,0,0,0,1030,24.7,75,7.8,,,,,,
2018,7,14,22,0,20.8,0,0,0,1030,24.6,70,7.7,,,,,,
2018,7,14,23,0,20.5,0,0,0,1030,24.6,67,7.6,,,,,,
2018,7,15,0,0,20.2,0,0,0,1030,24.6,65,7.5,,,,,,
2018,7,15,1,0,20,0,0,0,1030,24.6,62,7.4,,,,,,
2018,7,15,2,0,19.8,0,0,0,1030,24.6,57,7.5,,,,,,
2018,7,15,3,0,19.6,0,0,0,1030,24.6,54,7.8,,,,,,
2018,7,15,4,0,19.5,0,0,0,1030,24.5,54,8,,,,,,
2018,7,15,5,0,19.5,0,0,0,1030,24.5,56,8.2,,,,,,
2018,7,15,6,0,19.4,0,0,0,1030,24.5,60,8.4,,,,,,
2018,7,15,7,0,19.1,33,55,38,1030,24.7,64,8.6,,,,,,
2018,7,15,8,0,18.9,113,235,182,1031,24.9,66,8.8,,,,,,
2018,7,15,9,0,18.7,167,10,172,1031,25.1,67,8.8,,,,,,
2018,7,15,10,0,18.6,174,0,174,1031,25.2,67,8.8,,,,,,
2018,7,15,11,0,18.6,259,484,589,1030,25.2,66,8.7,,,,,,
2018,7,15,12,0,18.8,88,939,753,1029,25.1,64,8.8,,,,,,
2018,7,15,13,0,19,87,926,712,1029,25.1,63,8.8,,,,,,
2018,7,15,14,0,19.1,83,890,604,1028,25,65,9,,,,,,
2018,7,15,15,0,19.2,186,265,305,1028,24.9,67,8.9,,,,,,
2018,7,15,16,0,19.4,74,0,74,1028,24.7,70,8.8,,,,,,
2018,7,15,17,0,19.5,11,0,11,1029,24.6,73,8.7,,,,,,
2018,7,15,18,0,19.6,0,0,0,1029,24.5,76,8.6,,,,,,
2018,7,15,19,0,19.7,0,0,0,1029,24.5,77,8.5,,,,,,
2018,7,15,20,0,19.6,0,0,0,1029,24.5,76,8.3,,,,,,
2018,7,15,21,0,19.6,0,0,0,1029,24.4,74,8.1,,,,,,
2018,7,15,22,0,19.6,0,0,0,1029,24.4,72,8.1,,,,,,
2018,7,15,23,0,19.5,0,0,0,1029,24.3,71,8.1,,,,,,
2018,7,16,0,0,19.5,0,0,0,1029,24.3,71,8.2,,,,,,
2018,7,16,1,0,19.4,0,0,0,1028,24.2,72,8.3,,,,,,
2018,7,16,2,0,19.3,0,0,0,1028,24.2,72,8.3,,,,,,
2018,7,16,3,0,19.2,0,0,0,1027,24.2,73,8.3,,,,,,
2018,7,16,4,0,19.1,0,0,0,1027,24.2,73,8.1,,,,,,
2018,7,16,5,0,19,0,0,0,1028,24.2,72,7.9,,,,,,
2018,7,16,6,0,19,0,0,0,1028,24.2,72,7.8,,,,,,
2018,7,16,7,0,19,33,276,58,1029,24.4,73,7.8,,,,,,
2018,7,16,8,0,19,67,646,256,1029,24.7,73,7.9,,,,,,
2018,7,16,9,0,18.9,205,180,289,1029,24.9,73,8,,,,,,
2018,7,16,10,0,19,209,510,515,1029,25,72,7.9,,,,,,
2018,7,16,11,0,19.1,91,919,717,1028,25,71,7.8,,,,,,
2018,7,16,12,0,19.3,262,503,618,1027,25.1,71,7.5,,,,,,
2018,7,16,13,0,19.3,324,211,466,1027,25.1,71,7.3,,,,,,
2018,7,16,14,0,19.4,83,886,602,1027,25.1,72,6.9,,,,,,
2018,7,16,15,0,19.4,158,434,352,1027,25.1,71,6.9,,,,,,
2018,7,16,16,0,19.5,57,665,237,1027,25,71,6.8,,,,,,
2018,7,16,17,0,19.6,24,263,41,1027,24.8,72,6.6,,,,,,
2018,7,16,18,0,19.8,0,0,0,1028,24.7,72,6.6,,,,,,
2018,7,16,19,0,19.9,0,0,0,1028,24.6,72,6.5,,,,,,
2018,7,16,20,0,20,0,0,0,1028,24.6,73,6.4,,,,,,
2018,7,16,21,0,20,0,0,0,1028,24.5,71,6.2,,,,,,
2018,7,16,22,0,20.1,0,0,0,1029,24.5,68,6.1,,,,,,
2018,7,16,23,0,20,0,0,0,1029,24.4,66,6.1,,,,,,
2018,7,17,0,0,19.8,0,0,0,1028,24.3,67,6.1,,,,,,
2018,7,17,1,0,19.7,0,0,0,1028,24.2,68,6.1,,,,,,
2018,7,17,2,0,19.5,0,0,0,1028,24.1,67,6.1,,,,,,
2018,7,17,3,0,19.4,0,0,0,1028,24.1,67,6.2,,,,,,
2018,7,17,4,0,19.4,0,0,0,1028,24,68,6.4,,,,,,
2018,7,17,5,0,19.3,0,0,0,1028,24,68,6.5,,,,,,
2018,7,17,6,0,19.3,0,0,0,1028,24.1,66,6.7,,,,,,
2018,7,17,7,0,19.3,27,388,61,1028,24.3,64,7,,,,,,
2018,7,17,8,0,19.4,109,22,115,1029,24.5,64,7.3,,,,,,
2018,7,17,9,0,19.4,204,180,288,1029,24.7,65,7.2,,,,,,
2018,7,17,10,0,19.5,73,925,626,1028,24.9,66,7,,,,,,
2018,7,17,11,0,19.5,81,947,725,1028,25,64,6.7,,,,,,
2018,7,17,12,0,19.6,325,316,548,1027,25,60,6.6,,,,,,
2018,7,17,13,0,19.6,82,941,717,1026,25,58,6.7,,,,,,
2018,7,17,14,0,19.7,273,188,383,1026,25,55,7,,,,,,
2018,7,17,15,0,19.8,72,825,442,1026,24.9,55,7.1,,,,,,
2018,7,17,16,0,19.8,106,179,154,1027,24.8,59,7.1,,,,,,
2018,7,17,17,0,19.8,23,0,23,1027,24.6,63,6.9,,,,,,
2018,7,17,18,0,19.9,0,0,0,1028,24.5,66,6.8,,,,,,
2018,7,17,19,0,19.9,0,0,0,1028,24.4,69,6.6,,,,,,
2018,7,17,20,0,19.9,0,0,0,1028,24.3,70,6.5,,,,,,
2018,7,17,21,0,19.9,0,0,0,1028,24.2,72,6.4,,,,,,
2018,7,17,22,0,19.8,0,0,0,1028,24.1,73,6.3,,,,,,
2018,7,17,23,0,19.7,0,0,0,1028,24,74,6.1,,,,,,
2018,7,18,0,0,19.6,0,0,0,1027,24,74,6.1,,,,,,
2018,7,18,1,0,19.4,0,0,0,1027,23.9,73,6,,,,,,
2018,7,18,2,0,19.3,0,0,0,1027,23.8,73,6,,,,,,
2018,7,18,3,0,19.2,0,0,0,1027,23.7,73,6,,,,,,
2018,7,18,4,0,19.1,0,0,0,1027,23.7,75,6,,,,,,
2018,7,18,5,0,19,0,0,0,1027,23.7,77,6,,,,,,
2018,7,18,6,0,19,0,0,0,1028,23.8,80,6.1,,,,,,
2018,7,18,7,0,18.9,31,61,36,1028,24,83,6.2,,,,,,
2018,7,18,8,0,18.9,108,260,183,1028,24.3,86,6.4,,,,,,
2018,7,18,9,0,18.8,177,368,348,1028,24.5,87,6.4,,,,,,
2018,7,18,10,0,18.8,75,921,625,1028,24.7,86,6.2,,,,,,
2018,7,18,11,0,18.8,221,575,612,1027,24.8,83,6,,,,,,
2018,7,18,12,0,18.9,344,134,439,1026,24.9,77,5.7,,,,,,
2018,7,18,13,0,18.9,82,945,719,1025,24.9,74,5.6,,,,,,
2018,7,18,14,0,19,253,323,443,1025,25,65,5.4,,,,,,
2018,7,18,15,0,19.1,181,306,319,1026,25,61,5.4,,,,,,
2018,7,18,16,0,19.2,108,98,135,1026,24.8,59,5.4,,,,,,
2018,7,18,17,0,19.4,20,0,20,1027,24.6,60,5.4,,,,,,
2018,7,18,18,0,19.5,0,0,0,1028,24.5,63,5.4,,,,,,
2018,7,18,19,0,19.5,0,0,0,1028,24.4,66,5.5,,,,,,
2018,7,18,20,0,19.5,0,0,0,1028,24.3,70,5.5,,,,,,
2018,7,18,21,0,19.5,0,0,0,1028,24.2,74,5.6,,,,,,
2018,7,18,22,0,19.5,0,0,0,1028,24,77,5.5,,,,,,
2018,7,18,23,0,19.5,0,0,0,1028,23.9,80,5.4,,,,,,
2018,7,19,0,0,19.4,0,0,0,1028,23.8,80,5.3,,,,,,
2018,7,19,1,0,19.4,0,0,0,1028,23.7,80,5.2,,,,,,
2018,7,19,2,0,19.3,0,0,0,1028,23.6,79,5.2,,,,,,
2018,7,19,3,0,19.2,0,0,0,1028,23.6,77,5.2,,,,,,
2018,7,19,4,0,19.1,0,0,0,1028,23.7,76,5.4,,,,,,
2018,7,19,5,0,18.9,0,0,0,1028,23.8,76,5.5,,,,,,
2018,7,19,6,0,18.8,0,0,0,1028,23.9,77,5.6,,,,,,
2018,7,19,7,0,18.7,22,0,22,1029,24.1,78,5.7,,,,,,
2018,7,19,8,0,18.5,111,39,122,1029,24.4,78,5.7,,,,,,
2018,7,19,9,0,18.4,139,0,139,1030,24.6,76,5.5,,,,,,
2018,7,19,10,0,18.4,79,906,618,1029,24.7,74,5.3,,,,,,
2018,7,19,11,0,18.3,81,943,721,1029,24.9,72,5.1,,,,,,
2018,7,19,12,0,18.3,82,949,752,1028,24.9,70,4.9,,,,,,
2018,7,19,13,0,18.3,81,939,714,1027,25,69,4.8,,,,,,
2018,7,19,14,0,18.3,75,909,609,1027,25.1,69,4.7,,,,,,
2018,7,19,15,0,18.3,158,434,354,1027,25,71,4.8,,,,,,
2018,7,19,16,0,18.2,51,705,244,1027,24.9,72,4.7,,,,,,
2018,7,19,17,0,18.3,23,334,46,1027,24.7,74,4.5,,,,,,
2018,7,19,18,0,18.4,0,0,0,1027,24.6,72,4.2,,,,,,
2018,7,19,19,0,18.3,0,0,0,1028,24.5,66,3.9,,,,,,
2018,7,19,20,0,18.2,0,0,0,1028,24.5,57,3.5,,,,,,
2018,7,19,21,0,18.1,0,0,0,1028,24.4,46,3.1,,,,,,
2018,7,19,22,0,18.1,0,0,0,1028,24.3,37,2.9,,,,,,
2018,7,19,23,0,18.2,0,0,0,1028,24.2,32,2.6,,,,,,
2018,7,20,0,0,18.2,0,0,0,1028,24.1,24,2.4,,,,,,
2018,7,20,1,0,18.3,0,0,0,1028,24,12,2.4,,,,,,
2018,7,20,2,0,18.4,0,0,0,1027,23.9,10,2.5,,,,,,
2018,7,20,3,0,18.5,0,0,0,1027,23.8,12,2.5,,,,,,
2018,7,20,4,0,18.6,0,0,0,1027,23.7,7,2.7,,,,,,
2018,7,20,5,0,18.9,0,0,0,1027,23.6,180,3,,,,,,
2018,7,20,6,0,19.2,0,0,0,1028,23.5,356,3.3,,,,,,
2018,7,20,7,0,19.4,17,0,17,1028,23.6,353,3.5,,,,,,
2018,7,20,8,0,19.6,91,0,91,1028,23.7,351,3.8,,,,,,
2018,7,20,9,0,19.8,58,849,449,1029,23.7,354,3.9,,,,,,
2018,7,20,10,0,19.8,174,602,532,1028,23.8,357,3.8,,,,,,
2018,7,20,11,0,19.9,215,591,616,1027,23.9,353,4.1,,,,,,
2018,7,20,12,0,20.1,319,61,362,1026,24.1,350,4.7,,,,,,
2018,7,20,13,0,20.2,277,424,563,1026,24.2,349,5.1,,,,,,
2018,7,20,14,0,20.2,155,0,155,1025,24.5,352,6.6,,,,,,
2018,7,20,15,0,20.1,196,196,285,1025,24.3,357,7.5,,,,,,
2018,7,20,16,0,20,106,203,162,1026,23.9,183,8.3,,,,,,
2018,7,20,17,0,20,25,9,26,1026,23.4,10,8.8,,,,,,
2018,7,20,18,0,19.9,0,0,0,1027,23.1,15,9,,,,,,
2018,7,20,19,0,19.7,0,0,0,1027,22.9,19,8.9,,,,,,
2018,7,20,20,0,19.5,0,0,0,1027,22.9,23,8.6,,,,,,
2018,7,20,21,0,19.3,0,0,0,1027,22.8,26,8.2,,,,,,
2018,7,20,22,0,19.2,0,0,0,1027,22.7,26,8.2,,,,,,
2018,7,20,23,0,19.1,0,0,0,1027,22.7,23,8.5,,,,,,
2018,7,21,0,0,18.9,0,0,0,1027,22.7,22,8.7,,,,,,
2018,7,21,1,0,18.7,0,0,0,1027,22.8,24,8.6,,,,,,
2018,7,21,2,0,18.4,0,0,0,1027,22.8,26,8.3,,,,,,
2018,7,21,3,0,18.2,0,0,0,1026,22.9,28,8.1,,,,,,
2018,7,21,4,0,17.9,0,0,0,1027,23,28,8,,,,,,
2018,7,21,5,0,17.7,0,0,0,1027,23.1,27,8.1,,,,,,
2018,7,21,6,0,17.6,0,0,0,1028,23.1,27,8.3,,,,,,
2018,7,21,7,0,17.4,11,0,11,1028,23.2,31,8.5,,,,,,
2018,7,21,8,0,17.4,58,0,58,1028,23.4,36,8.7,,,,,,
2018,7,21,9,0,17.3,196,72,229,1028,23.5,41,8.6,,,,,,
2018,7,21,10,0,17.4,265,276,429,1028,23.6,44,8.5,,,,,,
2018,7,21,11,0,17.4,312,294,511,1027,23.7,46,8.2,,,,,,
2018,7,21,12,0,17.5,106,899,740,1026,23.6,47,7.9,,,,,,
2018,7,21,13,0,17.5,327,164,438,1026,23.6,47,7.8,,,,,,
2018,7,21,14,0,17.5,180,3,182,1025,23.5,48,7.2,,,,,,
2018,7,21,15,0,17.5,129,0,129,1025,23.5,45,7,,,,,,
2018,7,21,16,0,17.6,101,12,104,1026,23.3,43,7.1,,,,,,
2018,7,21,17,0,17.7,17,0,17,1026,23.1,45,7.1,,,,,,
2018,7,21,18,0,17.9,0,0,0,1027,23,47,7.1,,,,,,
2018,7,21,19,0,17.9,0,0,0,1027,23,49,7.2,,,,,,
2018,7,21,20,0,18,0,0,0,1027,23,50,7.2,,,,,,
2018,7,21,21,0,18.1,0,0,0,1028,23,52,7.3,,,,,,
2018,7,21,22,0,18.2,0,0,0,1027,23,54,7.3,,,,,,
2018,7,21,23,0,18.3,0,0,0,1027,23,56,7.1,,,,,,
2018,7,22,0,0,18.3,0,0,0,1027,23,59,6.8,,,,,,
2018,7,22,1,0,18.3,0,0,0,1027,23.1,61,6.5,,,,,,
2018,7,22,2,0,18.3,0,0,0,1026,23.1,61,6.2,,,,,,
2018,7,22,3,0,18.3,0,0,0,1026,23.1,59,5.9,,,,,,
2018,7,22,4,0,18.4,0,0,0,1026,23.2,59,5.7,,,,,,
2018,7,22,5,0,18.4,0,0,0,1026,23.2,61,5.5,,,,,,
2018,7,22,6,0,18.5,0,0,0,1027,23.3,64,5.3,,,,,,
2018,7,22,7,0,18.7,15,0,15,1027,23.5,65,5.5,,,,,,
2018,7,22,8,0,18.9,84,0,84,1027,23.8,65,5.7,,,,,,
2018,7,22,9,0,19,150,0,150,1028,24,64,5.8,,,,,,
2018,7,22,10,0,19.2,83,881,605,1027,24.1,64,5.8,,,,,,
2018,7,22,11,0,19.3,82,929,710,1026,24.2,64,5.8,,,,,,
2018,7,22,12,0,19.3,83,938,744,1025,24.3,64,5.8,,,,,,
2018,7,22,13,0,19.3,284,405,557,1025,24.4,65,5.8,,,,,,
2018,7,22,14,0,19.4,275,169,375,1025,24.4,64,6,,,,,,
2018,7,22,15,0,19.4,175,358,338,1025,24.4,63,6.2,,,,,,
2018,7,22,16,0,19.5,98,2,99,1025,24.3,64,6.3,,,,,,
2018,7,22,17,0,19.6,16,0,16,1026,24.1,67,6.3,,,,,,
2018,7,22,18,0,19.7,0,0,0,1026,24,72,6.3,,,,,,
2018,7,22,19,0,19.7,0,0,0,1026,24,75,6.3,,,,,,
2018,7,22,20,0,19.8,0,0,0,1027,24,77,6.2,,,,,,
2018,7,22,21,0,19.8,0,0,0,1027,24,78,6.1,,,,,,
2018,7,22,22,0,19.7,0,0,0,1026,23.9,78,6,,,,,,
2018,7,22,23,0,19.7,0,0,0,1026,23.8,76,5.8,,,,,,
2018,7,23,0,0,19.7,0,0,0,1026,23.8,75,5.7,,,,,,
2018,7,23,1,0,19.6,0,0,0,1026,23.7,75,5.7,,,,,,
2018,7,23,2,0,19.6,0,0,0,1025,23.7,75,5.7,,,,,,
2018,7,23,3,0,19.7,0,0,0,1025,23.6,75,5.6,,,,,,
2018,7,23,4,0,19.7,0,0,0,1025,23.6,76,5.5,,,,,,
2018,7,23,5,0,19.9,0,0,0,1026,23.6,76,5.4,,,,,,
2018,7,23,6,0,20,0,0,0,1026,23.7,75,5.3,,,,,,
2018,7,23,7,0,20.2,25,306,49,1027,23.9,73,5.3,,,,,,
2018,7,23,8,0,20.4,56,681,247,1027,24.1,72,5.5,,,,,,
2018,7,23,9,0,20.4,69,824,445,1027,24.3,72,5.5,,,,,,
2018,7,23,10,0,20.5,77,893,605,1026,24.5,72,5.6,,,,,,
2018,7,23,11,0,20.5,85,918,705,1025,24.6,72,5.6,,,,,,
2018,7,23,12,0,20.5,227,599,649,1024,24.7,73,5.6,,,,,,
2018,7,23,13,0,20.6,85,916,704,1024,24.7,73,5.6,,,,,,
2018,7,23,14,0,20.6,76,895,604,1023,24.8,70,5.7,,,,,,
2018,7,23,15,0,20.6,68,826,444,1023,24.8,69,5.8,,,,,,
2018,7,23,16,0,20.7,53,687,245,1024,24.7,68,5.9,,,,,,
2018,7,23,17,0,20.9,27,76,33,1024,24.6,68,5.9,,,,,,
2018,7,23,18,0,21.1,0,0,0,1025,24.4,69,6,,,,,,
2018,7,23,19,0,21.3,0,0,0,1025,24.3,72,6.2,,,,,,
2018,7,23,20,0,21.4,0,0,0,1025,24.3,75,6.3,,,,,,
2018,7,23,21,0,21.5,0,0,0,1025,24.2,79,6.4,,,,,,
2018,7,23,22,0,21.5,0,0,0,1025,24.2,82,6.4,,,,,,
2018,7,23,23,0,21.4,0,0,0,1025,24.2,85,6.4,,,,,,
2018,7,24,0,0,21.4,0,0,0,1025,24.2,87,6.3,,,,,,
2018,7,24,1,0,21.3,0,0,0,1025,24.2,89,6.3,,,,,,
2018,7,24,2,0,21.2,0,0,0,1024,24.1,90,6.2,,,,,,
2018,7,24,3,0,21.2,0,0,0,1024,24.1,92,6.2,,,,,,
2018,7,24,4,0,21.1,0,0,0,1024,24.1,94,6,,,,,,
2018,7,24,5,0,21,0,0,0,1024,24.1,94,5.9,,,,,,
2018,7,24,6,0,20.9,0,0,0,1025,24.2,92,5.8,,,,,,
2018,7,24,7,0,20.9,22,370,50,1025,24.5,91,5.7,,,,,,
2018,7,24,8,0,20.9,47,724,249,1026,24.8,90,5.7,,,,,,
2018,7,24,9,0,20.9,59,857,449,1026,25,89,5.5,,,,,,
2018,7,24,10,0,20.8,65,921,609,1025,25.2,88,5.2,,,,,,
2018,7,24,11,0,20.6,75,945,713,1025,25.4,87,4.9,,,,,,
2018,7,24,12,0,20.5,77,954,749,1024,25.5,86,4.8,,,,,,
2018,7,24,13,0,20.4,77,942,714,1023,25.6,86,4.8,,,,,,
2018,7,24,14,0,20.4,76,902,609,1023,25.7,85,4.9,,,,,,
2018,7,24,15,0,20.5,69,827,447,1023,25.7,83,4.9,,,,,,
2018,7,24,16,0,20.8,105,21,111,1023,25.5,81,5,,,,,,
2018,7,24,17,0,21.2,19,0,19,1024,25.2,79,5,,,,,,
2018,7,24,18,0,21.6,0,0,0,1025,25,78,5.1,,,,,,
2018,7,24,19,0,21.9,0,0,0,1025,24.8,80,5.4,,,,,,
2018,7,24,20,0,22.1,0,0,0,1026,24.6,85,5.8,,,,,,
2018,7,24,21,0,22.2,0,0,0,1026,24.5,90,6.1,,,,,,
2018,7,24,22,0,22.3,0,0,0,1026,24.5,94,6.2,,,,,,
2018,7,24,23,0,22.3,0,0,0,1025,24.5,97,6.4,,,,,,
2018,7,25,0,0,22.3,0,0,0,1025,24.5,99,6.7,,,,,,
2018,7,25,1,0,22.2,0,0,0,1025,24.5,100,7,,,,,,
2018,7,25,2,0,21.9,0,0,0,1025,24.5,100,7.4,,,,,,
2018,7,25,3,0,21.6,0,0,0,1025,24.4,100,7.7,,,,,,
2018,7,25,4,0,21.2,0,0,0,1025,24.4,99,7.8,,,,,,
2018,7,25,5,0,20.9,0,0,0,1025,24.4,98,7.7,,,,,,
2018,7,25,6,0,20.8,0,0,0,1026,24.5,96,7.7,,,,,,
2018,7,25,7,0,20.8,25,299,47,1026,24.7,94,7.7,,,,,,
2018,7,25,8,0,20.7,56,677,244,1026,25,93,7.7,,,,,,
2018,7,25,9,0,20.6,73,816,443,1026,25.2,92,7.6,,,,,,
2018,7,25,10,0,20.6,83,886,605,1026,25.4,91,7.5,,,,,,
2018,7,25,11,0,20.6,86,925,710,1025,25.4,91,7.5,,,,,,
2018,7,25,12,0,20.5,89,933,747,1024,25.4,91,7.5,,,,,,
2018,7,25,13,0,20.5,90,918,711,1023,25.4,91,7.5,,,,,,
2018,7,25,14,0,20.5,83,889,610,1023,25.4,89,7.5,,,,,,
2018,7,25,15,0,20.5,185,314,329,1023,25.4,88,7.5,,,,,,
2018,7,25,16,0,20.5,64,649,247,1024,25.2,87,7.6,,,,,,
2018,7,25,17,0,20.7,30,254,50,1024,25,86,7.6,,,,,,
2018,7,25,18,0,20.9,0,0,0,1025,24.8,86,7.7,,,,,,
2018,7,25,19,0,20.9,0,0,0,1025,24.7,87,7.9,,,,,,
2018,7,25,20,0,20.9,0,0,0,1025,24.6,88,8,,,,,,
2018,7,25,21,0,20.9,0,0,0,1025,24.6,89,7.9,,,,,,
2018,7,25,22,0,20.9,0,0,0,1025,24.5,90,7.8,,,,,,
2018,7,25,23,0,20.7,0,0,0,1024,24.5,92,7.6,,,,,,
2018,7,26,0,0,20.4,0,0,0,1024,24.4,93,7.3,,,,,,
2018,7,26,1,0,20.1,0,0,0,1024,24.4,94,7.2,,,,,,
2018,7,26,2,0,19.8,0,0,0,1024,24.5,94,6.9,,,,,,
